,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
2932,4.0,455,662,3.73,3454,6208,4752,49
2933,3.0,733,503,3.62,218,291,326,73
2934,5.0,1582,20,3.95,1,8,0,0
2935,4.0,1138,232,3.58,29,48,19,24
2936,2.0,557,13,4.15,1,1,0,1
2937,5.0,1636,165,4.06,1811,3149,1893,57
2938,5.0,1636,253,3.89,10,10,5,8
2939,4.0,455,65,3.58,1,3,3,3
2940,5.0,320,1196,3.88,16563,52150,43115,879
2941,3.0,406,466,3.76,5909,4232,4342,71
2942,4.0,191,139,3.88,3,63,2,5
2943,3.0,709,158,3.66,3,10,7,3
2944,4.0,1138,82,3.83,1525,1995,1774,100
2945,4.0,654,82,3.83,1525,1995,1774,100
2946,2.0,596,327,3.3,92,146,92,10
2947,4.0,1138,469,3.57,144,206,172,110
2948,3.0,733,207,4.03,123,217,165,167
2949,5.0,108,360,3.77,18,81,26,22
2950,3.0,561,19,3.91,0,7,6,0
2951,5.0,785,222,3.49,236,474,51,20
2952,5.0,785,89,4.13,872,878,869,13
2953,4.0,191,57,4.07,82,1799,730,37
2954,5.0,1636,140,4.18,44,140,82,5
2955,4.0,654,348,2.97,0,11,0,7
2956,4.0,354,614,3.87,2285,2182,5342,146
2957,4.0,1138,62,3.66,0,2,0,1
2958,5.0,1636,660,3.74,4663,6370,5787,224
2959,5.0,1935,209,4.52,2027,2032,2023,35
2960,5.0,108,27,4.0,0,3,1,0
2961,4.0,1138,380,4.33,19,174,37,13
2962,5.0,1636,48,3.78,21,172,32,11
2963,3.0,561,17,4.24,3,10,1,0
2964,3.0,406,59,3.78,46,55,22,6
2965,3.0,406,59,4.08,24,57,25,4
2966,2.0,1852,248,4.27,1535,2550,3750,191
2967,5.0,785,181,4.19,0,0,1,38
2968,5.0,1636,101,3.44,8,31,6,4
2969,5.0,230,14,3.71,2,4,1,0
2970,2.0,596,124,3.92,4,71,44,8
2971,2.0,1852,79,3.87,31,57,26,42
2972,4.0,1138,29,3.67,1,0,1,1
2973,5.0,1636,18,3.71,0,0,0,1
2974,4.0,455,145,4.1,0,25,1,5
2975,3.0,406,96,4.12,0,23,13,4
2976,4.0,1138,253,3.78,214,278,208,33
2977,4.0,191,56,4.25,812,2175,1517,13
2978,5.0,326,46,3.98,10,4,1,4
2979,3.0,733,195,3.72,322,435,316,13
2980,3.0,406,552,4.18,2130,2277,2167,286
2981,5.0,1636,133,3.32,79,118,110,7
2982,4.0,1138,41,4.1,0,0,0,0
2983,2.0,1005,41,4.1,0,0,0,0
2984,5.0,320,277,3.67,582,1551,955,41
2985,3.0,941,15,2.79,1,19,2,3
2986,4.0,1138,255,4.05,1400,1610,1540,61
2987,4.0,1138,75,3.87,45,130,160,31
2988,5.0,1636,75,3.87,45,130,160,31
2989,2.0,1852,75,3.87,45,130,160,31
2990,4.0,654,175,4.19,607,4355,786,40
2991,5.0,1636,77,3.88,12,28,6,10
2992,1.0,559,91,4.42,5,12,0,17
2993,4.0,1138,405,3.92,9,1,14,10
2994,5.0,1636,60,4.2,0,7,0,1
2995,4.0,455,107,4.15,1,21,5,10
2996,5.0,320,192,3.53,290,559,254,141
2997,4.0,455,493,4.01,227,636,113,51
2998,4.0,455,633,3.64,31,362,36,75
2999,4.0,455,268,3.56,144,293,180,17
3000,5.0,326,21,4.5,111,129,103,3
3001,5.0,1636,435,3.95,3274,27443,14628,59
3002,4.0,455,228,4.24,12,4,6,9
3003,5.0,320,1355,4.08,878,2994,4561,173
3004,3.0,406,1355,4.08,878,2994,4561,173
3005,5.0,1636,73,3.57,15,35,6,2
3006,5.0,1636,28,4.21,1,2,0,4
3007,4.0,455,595,4.04,602,584,576,101
3008,4.0,654,437,3.78,3,6,0,8
3009,5.0,1636,413,3.03,24871,25264,24804,232
3010,4.0,455,166,3.77,84,153,936,51
3011,3.0,733,361,3.92,107,392,950,111
3012,5.0,1636,46,3.94,10,27,3,2
3013,5.0,785,446,3.84,3700,3945,3823,184
3014,4.0,1138,141,3.99,1231,1923,1752,49
3015,5.0,111,14,4.5,20,38,14,6
3016,4.0,1138,69,3.78,2317,2322,2283,7
3017,5.0,1636,206,3.71,514,1249,510,72
3018,3.0,561,32,4.12,2,6,3,1
3019,3.0,406,241,4.26,210,1709,564,44
3020,4.0,1026,241,4.26,210,1709,564,44
3021,5.0,1636,127,3.94,193,560,216,4
3022,5.0,1636,24,3.96,18,26,10,16
3023,5.0,1636,215,4.06,7,16,14,41
3024,4.0,592,16,3.59,0,0,0,2
3025,5.0,1636,521,4.57,469,678,523,63
3026,5.0,108,48,3.39,25,77,8,54
3027,4.0,1138,322,3.72,222,1317,746,44
3028,5.0,426,12,3.83,1,13,1,0
3029,4.0,455,189,4.19,234,335,181,9
3030,5.0,108,20,4.35,0,1,0,0
3031,5.0,1636,161,3.35,16,95,6,14
3032,5.0,320,13,3.77,0,0,0,0
3033,4.0,455,149,3.74,18,73,7,11
3034,5.0,1636,115,3.25,1,4,0,1
3035,3.0,406,398,3.73,176,452,358,27
3036,5.0,320,437,3.43,323,516,413,39
3037,5.0,1636,49,4.1,20,19,9,0
3038,5.0,1636,202,3.73,1977,4306,3811,30
3039,4.0,1138,12,4.58,0,3,0,2
3040,5.0,326,118,3.83,334,390,895,22
3041,4.0,592,118,3.83,334,390,895,22
3042,4.0,455,75,3.92,14,29,17,4
3043,5.0,1636,59,3.33,6,5,18,3
3044,5.0,715,462,3.91,1233,12332,3934,241
3045,5.0,320,166,3.77,355,882,201,28
3046,4.0,455,22,4.18,0,7,1,0
3047,4.0,1138,26,3.63,4,11,0,5
3048,5.0,1636,113,3.88,144,363,322,2
3049,4.0,1138,392,3.76,3244,3236,3218,132
3050,4.0,1138,601,3.77,47,81,251,49
3051,5.0,326,601,3.77,47,81,251,49
3052,2.0,1852,601,3.77,47,81,251,49
3053,4.0,592,209,4.16,36,285,145,8
3054,5.0,1636,198,4.09,226,238,272,82
3055,4.0,1138,169,3.81,112,208,97,23
3056,5.0,108,38,3.82,1,1,0,1
3057,2.0,557,36,4.22,25,148,14,13
3058,4.0,1138,146,4.22,0,8,1,9
3059,5.0,1935,84,3.73,2394,3614,2310,22
3060,5.0,1636,158,3.55,0,60,2,25
3061,1.0,499,38,3.09,23,139,3,3
3062,3.0,406,174,3.4,12,15,3,49
3063,2.0,596,127,3.67,5,30,17,0
3064,5.0,1636,195,3.97,5,7,5,7
3065,5.0,1636,168,3.81,379,455,383,24
3066,3.0,406,145,3.83,82,301,92,23
3067,5.0,1636,74,4.05,1,13,4,8
3068,5.0,785,321,3.69,1618,1379,1049,103
3069,4.0,455,122,4.01,58,301,86,6
3070,2.0,596,1681,3.79,40861,44669,43594,324
3071,3.0,733,43,3.67,0,0,1,4
3072,4.0,191,58,3.18,29,32,24,0
3073,4.0,592,85,3.86,2,42,2,2
3074,5.0,1636,540,3.71,1383,1400,1364,177
3075,3.0,406,70,4.71,6,3,2,8
3076,5.0,1935,49,4.46,21,226,17,8
3077,3.0,406,49,4.42,2,1,1,5
3078,4.0,1022,213,3.95,6,1346,5,24
3079,5.0,1636,75,3.82,34,55,51,4
3080,4.0,1022,383,4.03,2316,2495,2615,68
3081,5.0,1636,608,3.92,178,383,154,34
3082,5.0,326,131,4.02,2,9,2,32
3083,4.0,1138,43,3.93,18,28,3,14
3084,4.0,1138,132,3.88,8,60,18,13
3085,4.0,455,65,3.72,0,19,10,0
3086,5.0,1636,35,3.75,1,20,2,18
3087,5.0,320,489,3.84,105,391,375,49
3088,5.0,785,98,3.72,130,250,205,13
3089,5.0,1636,191,4.26,3036,3387,3039,144
3090,5.0,1636,262,3.64,201,81,65,45
3091,5.0,1636,45,3.24,8,9,11,4
3092,5.0,1636,15,4.31,8,15,12,30
3093,4.0,592,19,4.2,14,84,59,0
3094,3.0,733,687,3.75,807,2212,1791,108
3095,4.0,1138,29,4.09,4,8,5,2
3096,3.0,406,244,3.25,3,1,3,16
3097,4.0,455,161,4.04,17,34,12,8
3098,4.0,1138,122,3.72,14,26,34,11
3099,5.0,785,151,3.89,405,550,515,30
3100,5.0,1636,159,3.6,22,183,22,10
3101,2.0,596,624,3.46,6388,7958,7045,169
3102,3.0,406,148,3.59,7,23,3,10
3103,4.0,455,51,4.16,2,240,0,7
3104,4.0,1138,289,4.19,1242,652,684,74
3105,3.0,406,246,3.9,165,456,200,11
3106,3.0,941,18,2.89,4,4,1,0
3107,5.0,1636,14,2.44,6,16,2,1
3108,4.0,1138,88,4.1,41,109,206,11
3109,5.0,1636,21,3.71,5,12,7,2
3110,4.0,592,65,4.08,8,31,4,10
3111,4.0,1138,43,3.51,23,57,5,1
3112,3.0,406,123,3.41,21,61,19,6
3113,5.0,1636,80,4.13,67,163,81,1
3114,5.0,1636,214,4.02,15,109,20,26
3115,3.0,733,274,3.78,14,19,3,15
3116,5.0,108,119,3.88,44,364,182,46
3117,4.0,1138,119,3.88,44,364,182,46
3118,4.0,455,386,3.73,69,759,34,11
3119,4.0,592,52,3.39,11,19,8,4
3120,4.0,1138,57,4.14,7,21,421,4
3121,5.0,1935,102,4.22,98,153,118,50
3122,5.0,1636,234,4.75,1145,1166,1164,15
3123,4.0,1138,372,4.03,1009,1075,927,191
3124,5.0,1636,85,4.66,15,16,4,6
3125,5.0,1636,61,4.38,19,45,7,14
3126,4.0,191,285,3.98,383,1030,474,114
3127,4.0,455,285,3.98,383,1030,474,114
3128,4.0,1138,430,3.41,33,44,6,20
3129,5.0,1636,616,3.79,155,209,214,178
3130,4.0,654,466,4.04,50,90,63,37
3131,5.0,326,12,4.08,0,0,0,0
3132,5.0,1636,280,3.56,17,60,0,10
3133,4.0,592,886,3.01,3191,3334,3104,299
3134,3.0,406,176,3.59,604,2543,2448,36
3135,5.0,320,176,3.59,604,2543,2448,36
3136,2.0,596,29,3.79,1,3,3,1
3137,5.0,369,13,3.15,5,24,3,0
3138,2.0,1852,377,3.58,159,329,170,87
3139,3.0,561,377,3.58,159,329,170,87
3140,5.0,1636,168,3.62,6,6,5,9
3141,4.0,455,336,3.79,58,99,100,22
3142,4.0,1138,131,3.87,10,7,4,6
3143,5.0,108,135,3.47,114,185,163,5
3144,5.0,1636,46,4.67,23,41,87,4
3145,5.0,1935,57,3.46,2,2,3,4
3146,2.0,557,122,3.56,16,34,3,5
3147,4.0,592,359,3.98,15,104,3,9
3148,4.0,1138,17,3.93,255,417,358,8
3149,5.0,1636,72,3.89,0,3,0,4
3150,5.0,108,111,2.75,1,4,2,7
3151,4.0,1138,99,4.32,0,25,17,13
3152,5.0,320,106,3.71,297,292,266,21
3153,4.0,1138,260,3.81,158,216,150,17
3154,5.0,1636,67,3.5,15,14,9,5
3155,3.0,561,18,2.26,6,11,6,0
3156,5.0,1636,37,3.67,17,18,7,3
3157,4.0,1138,30,3.79,19,37,10,1
3158,4.0,592,160,4.19,315,257,218,73
3159,5.0,1636,79,3.42,4,27,9,6
3160,4.0,1138,375,3.67,437,526,381,28
3161,5.0,1636,697,3.89,15,127,11,131
3162,4.0,1138,303,3.91,5,16,0,84
3163,5.0,1636,561,3.36,1821,1913,1785,194
