,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
2944,2.0,1852,3,2.75,1,4,5,0
2945,5.0,326,9,4.75,0,3,0,0
2946,4.0,1138,371,3.68,930,955,951,47
2947,5.0,326,6,2.0,1,2,1,0
2948,4.0,654,585,4.13,2203,2290,2252,52
2949,2.0,1852,585,4.13,2203,2290,2252,52
2950,4.0,1138,221,4.21,0,10,2,14
2951,5.0,320,224,3.68,148,233,217,22
2952,3.0,561,4,3.25,0,7,0,0
2953,4.0,1138,546,3.54,38,171,15,162
2954,5.0,1636,84,3.39,6,21,2,3
2955,5.0,1636,161,3.29,104,426,216,22
2956,5.0,1636,419,3.72,128,402,126,101
2957,5.0,1636,37,4.27,95,161,94,15
2958,4.0,654,383,3.41,2476,5023,2495,125
2959,4.0,455,338,3.88,229,1654,1299,45
2960,3.0,1225,2,4.0,0,1,1,1
2961,3.0,941,11,4.47,1,3,1,13
2962,5.0,326,364,4.05,121,101,89,34
2963,5.0,1636,144,3.42,29,112,34,3
2964,4.0,1138,77,4.15,4,10,3,4
2965,3.0,561,4,4.8,1,0,0,0
2966,5.0,326,3,2.33,0,0,0,0
2967,4.0,654,166,4.67,2,22,2,7
2968,4.0,1022,6,3.75,4,4,3,8
2969,4.0,1022,776,3.59,4461,6431,4279,177
2970,5.0,1636,776,3.59,4461,6431,4279,177
2971,5.0,293,17,4.53,0,0,0,4
2972,4.0,1138,378,3.82,1272,2385,1920,39
2973,4.0,1026,5,4.6,1,1,1,0
2974,4.0,191,2,2.33,0,0,0,0
2975,3.0,406,397,4.02,1989,4464,3894,125
2976,4.0,455,315,3.26,1,12,0,14
2977,2.0,1852,6,3.67,0,1,0,1
2978,3.0,561,39,3.23,48,134,51,5
2979,4.0,1138,705,3.69,27,48,21,29
2980,3.0,709,6,2.83,22,42,25,1
2981,4.0,1022,3,4.67,7,4,2,1
2982,5.0,320,243,3.88,29,189,61,7
2983,3.0,561,155,3.84,143,203,242,4
2984,1.0,559,17,4.24,0,0,0,1
2985,5.0,326,4,4.75,0,0,1,0
2986,4.0,1138,126,4.09,16,47,8,7
2987,4.0,1022,88,4.0,34,19,13,21
2988,4.0,1138,98,4.11,27,106,152,5
2989,3.0,733,236,4.02,34,94,60,15
2990,3.0,1225,12,5.0,0,0,0,7
2991,4.0,1138,265,3.45,589,896,630,41
2992,5.0,1636,536,3.89,1827,1954,1935,117
2993,4.0,191,19,3.47,0,2,0,0
2994,1.0,380,2,5.0,0,1,0,0
2995,4.0,1138,1240,3.51,458,1792,629,67
2996,5.0,1636,272,3.52,38,139,8,7
2997,4.0,191,699,3.93,2576,2490,2436,151
2998,5.0,108,17,4.11,4,5,1,2
2999,3.0,406,394,3.86,5,7,0,13
3000,5.0,1636,174,3.95,4,5,1,17
3001,5.0,1636,82,4.18,19,26,40,27
3002,3.0,941,38,3.05,172,1071,96,44
3003,5.0,326,38,3.05,172,1071,96,44
3004,4.0,1138,209,3.78,214,955,105,28
3005,5.0,1636,601,3.85,802,816,799,54
3006,3.0,1225,3,3.67,0,1,0,0
3007,4.0,322,7,3.29,9,67,3,1
3008,3.0,406,505,3.44,271,948,1109,73
3009,2.0,1005,102,3.27,0,3,0,4
3010,4.0,191,8,3.5,1,0,0,0
3011,4.0,1022,123,3.54,2242,2257,1974,23
3012,3.0,941,3,5.0,8,14,6,0
3013,4.0,1138,250,3.68,1,0,2,33
3014,4.0,99,6,3.33,0,0,0,0
3015,5.0,1636,31,3.81,3,6,0,0
3016,5.0,1636,39,2.87,40,161,56,4
3017,5.0,1636,288,3.8,91,234,107,10
3018,4.0,1138,311,4.15,1,46,4,16
3019,4.0,1138,130,3.71,11,182,56,5
3020,3.0,1225,2,4.5,7,37,0,0
3021,5.0,230,2,4.5,0,0,0,1
3022,4.0,592,186,3.72,14,18,6,11
3023,4.0,1138,166,4.08,1783,4129,377,96
3024,3.0,733,957,3.96,6419,24360,9818,161
3025,5.0,1636,156,4.78,42,64,13251,25
3026,4.0,1138,404,3.11,32,298,17,19
3027,4.0,654,5,4.8,0,1,0,0
3028,2.0,1349,2,5.0,0,0,0,0
3029,5.0,1636,476,4.49,52,271,7,18
3030,1.0,380,9,4.44,14,39,18,4
3031,5.0,1636,169,3.64,12,16,16,11
3032,3.0,941,3,3.33,3,7,1,1
3033,5.0,326,9,2.82,4,18,0,2
3034,5.0,1636,185,3.45,267,262,140,90
3035,3.0,561,9,3.89,78,30,79,0
3036,4.0,191,173,3.96,26,65,81,8
3037,5.0,1636,52,3.07,5,64,5,1
3038,5.0,320,362,3.89,390,392,397,20
3039,4.0,455,376,3.69,94,177,248,22
3040,3.0,941,15,4.65,9,22,7,1
3041,3.0,406,388,3.15,0,0,0,17
3042,4.0,1138,812,3.74,1185,1211,1176,118
3043,4.0,1138,129,3.39,1551,1429,1448,49
3044,4.0,654,111,4.29,48,283,67,5
3045,4.0,1138,309,3.71,1399,2461,1652,170
3046,2.0,1852,309,3.71,1399,2461,1652,170
3047,5.0,1636,392,3.83,100,101,76,82
3048,5.0,108,5,4.6,3,1,1,0
3049,5.0,1636,1032,3.81,13180,13961,13037,260
3050,3.0,561,3,3.33,0,0,0,0
3051,4.0,455,95,3.54,0,5,0,9
3052,2.0,596,154,3.53,8,11,1,0
3053,5.0,326,1,5.0,0,0,0,0
3054,4.0,1026,44,3.8,0,14,0,1
3055,5.0,108,21,2.86,0,1,0,0
3056,4.0,1026,33,3.68,11,14,0,1
3057,5.0,1636,1149,3.72,34,287,11,77
3058,2.0,737,2,5.0,0,0,0,0
3059,5.0,1636,167,4.6,1,20,1,22
3060,5.0,320,275,3.37,312,415,246,84
3061,5.0,326,22,4.04,4,8,4,1
3062,5.0,1636,343,4.15,34,34,12,23
3063,5.0,785,76,3.16,1,3,1,2
3064,1.0,1769,2,5.0,0,0,0,1
3065,5.0,320,300,3.74,104,249,234,35
3066,5.0,1636,245,3.99,37,148,48,9
3067,4.0,592,13,3.57,0,0,0,0
3068,4.0,455,201,3.37,97,216,64,7
3069,4.0,1138,1198,3.62,169,176,172,285
3070,5.0,413,2,5.0,0,1,0,0
3071,4.0,1022,23,3.13,0,0,0,0
3072,4.0,191,6,5.0,1,13,1,1
3073,5.0,1636,545,3.82,1589,1604,1426,81
3074,4.0,1138,71,4.34,1,2,0,4
3075,3.0,1225,7,3.43,8,8,2,0
3076,5.0,1636,79,3.99,152,177,88,3
3077,5.0,1636,165,4.42,429,795,182,8
3078,4.0,1138,80,3.71,114,1766,1725,56
3079,5.0,326,1,5.0,0,0,0,0
3080,5.0,320,304,3.96,657,2362,2245,45
3081,5.0,108,600,3.9,15,23,25,47
3082,5.0,1636,513,3.6,470,641,542,47
3083,4.0,1138,390,3.98,673,1201,1234,72
3084,4.0,1026,43,3.3,793,755,230,5
3085,4.0,592,20,4.42,8,31,12,0
3086,4.0,592,22,4.05,0,8,1,0
3087,4.0,99,7,4.57,0,1,0,0
3088,2.0,1852,392,3.92,2812,5300,4766,116
3089,4.0,1138,9756,3.79,11,19,14,637
3090,4.0,1010,1,4.0,0,0,0,0
3091,5.0,326,1,5.0,0,0,0,0
3092,4.0,1138,166,4.25,14418,14620,14503,55
3093,3.0,1225,23,2.83,2,2,1,2
3094,4.0,455,20,3.95,3,9,1,1
3095,5.0,326,344,3.98,536,649,614,66
3096,4.0,1138,344,3.98,536,649,614,66
3097,1.0,380,344,3.98,536,649,614,66
3098,4.0,654,344,3.98,536,649,614,66
3099,5.0,1636,50,2.96,0,35,1,2
3100,4.0,191,128,4.08,10,77,8,2
3101,2.0,1349,1,5.0,0,0,0,1
3102,5.0,1636,132,4.05,28,34,8,5
3103,4.0,1138,11284,3.27,2739,12155,10728,855
3104,4.0,455,959,3.73,1340,2172,1951,115
3105,4.0,654,316,3.8,28,121,16,17
3106,5.0,108,32,4.92,0,9,1,2
3107,2.0,1852,118,4.05,39,431,320,16
3108,4.0,191,1,2.0,0,0,0,0
3109,2.0,596,9,1.44,1,0,0,2
3110,3.0,941,5,3.0,0,1,0,1
3111,2.0,557,1,5.0,0,0,0,0
3112,5.0,326,9,3.7,0,6,0,0
3113,5.0,230,1,5.0,0,0,0,0
3114,5.0,168,3,1.33,0,1,0,0
3115,4.0,455,135,3.57,3,7,6,2
3116,4.0,1138,18,3.67,0,1,1,0
3117,4.0,1138,108,3.21,18,54,52,11
3118,5.0,785,206,4.12,11,19,19,8
3119,4.0,592,416,3.62,63,98,12,6
3120,5.0,1636,312,3.57,983,1458,978,87
3121,3.0,406,39,3.59,12,11,5,4
3122,5.0,326,3,3.67,0,0,0,0
3123,3.0,1225,3,3.67,0,0,0,0
3124,5.0,108,5,3.8,1,0,0,0
3125,5.0,1636,2349,3.46,29793,30089,29812,491
3126,4.0,191,10,3.9,10,7,5,0
3127,4.0,1138,411,4.0,1312,2493,1242,7
3128,5.0,1935,151,3.75,28,103,7,14
3129,3.0,494,2,3.0,1,0,0,1
3130,3.0,406,574,3.53,483,170,143,48
3131,3.0,406,405,3.55,1284,3574,1492,21
3132,4.0,1138,2,5.0,0,0,0,2
3133,5.0,1636,631,3.22,728,8294,941,86
3134,4.0,1138,631,3.22,728,8294,941,86
3135,4.0,1138,76,3.35,2871,5451,4403,14
3136,5.0,1636,356,4.05,453,941,638,292
3137,5.0,1636,587,3.4,2227,2391,2108,93
3138,5.0,1636,28,3.88,18,22,10,21
3139,5.0,1636,58,4.03,10,18,3,29
3140,5.0,326,8,5.0,1,2,0,2
3141,1.0,559,54,4.28,5,1,2,3
3142,5.0,326,4,3.6,1,0,0,0
3143,5.0,1935,74,4.09,11,33,8,4
3144,5.0,326,1,1.0,0,0,0,0
3145,3.0,561,8,4.0,2,47,5,0
3146,5.0,108,106,3.89,107,111,86,32
3147,5.0,108,4,3.0,0,0,0,1
3148,5.0,1636,150,3.78,12,178,80,14
3149,2.0,596,20,4.1,0,0,0,0
3150,4.0,1138,42,3.91,20,92,14,27
3151,4.0,1022,2,3.0,0,0,1,0
3152,2.0,596,10,4.18,0,11,0,0
3153,5.0,1636,400,3.98,2616,2645,2632,65
3154,4.0,1026,3,3.33,0,3,0,0
3155,5.0,1636,166,3.62,24,314,53,15
3156,4.0,322,161,3.45,376,1528,634,55
3157,4.0,322,1,3.56,299,314,350,128
3158,4.0,1022,1,3.56,299,314,350,128
3159,3.0,941,5,5.0,1,1,0,0
3160,5.0,1636,504,3.95,634,456,254,58
3161,4.0,455,476,4.22,459,422,290,25
3162,2.0,737,95,2.79,3,1555,0,19
3163,5.0,320,1628,3.7,1239,17942,8748,585
3164,3.0,406,102,3.42,46,98,81,9
3165,3.0,406,324,3.53,4,8,5,6
3166,3.0,406,88,3.96,2,10,1,2
3167,5.0,326,6,2.14,0,35,0,0
3168,5.0,320,446,3.81,150,108,118,33
3169,5.0,320,127,4.21,12755,13063,12770,248
3170,3.0,347,127,4.21,12755,13063,12770,248
3171,3.0,406,270,3.23,69,347,63,24
3172,5.0,1636,17,4.64,9,478,87,1
3173,5.0,1636,29,3.48,3,2,1,0
3174,3.0,561,4,5.0,0,0,0,0
3175,5.0,1636,296,4.07,460,682,494,21
3176,5.0,1636,464,4.34,3243,8325,4983,80
3177,4.0,1138,195,3.63,151,383,111,41
3178,3.0,1225,3,3.0,0,0,0,0
3179,4.0,191,6,4.67,5,33,10,1
3180,3.0,561,1,5.0,3,1,2,0
3181,5.0,1636,120,4.05,84,153,115,17
3182,3.0,406,120,4.05,84,153,115,17
3183,4.0,1138,184,3.85,6,64,4,9
3184,3.0,941,4,3.4,0,0,0,0
3185,4.0,1138,91,3.27,166,462,261,70
3186,5.0,326,1,4.5,0,0,0,0
3187,5.0,1636,138,4.17,55,1178,23,40
3188,1.0,380,150,4.17,36,40,31,10
3189,3.0,406,596,3.4,1398,5345,3705,51
3190,3.0,561,7,4.57,0,0,0,0
3191,4.0,455,111,3.87,2,1,1,6
3192,5.0,1636,2337,3.62,25690,95755,94928,562
3193,1.0,1769,2,2.5,0,0,0,0
3194,3.0,709,242,4.07,180,678,526,23
3195,5.0,1636,293,4.16,1782,1609,2188,58
3196,5.0,1636,57,4.52,25,31,19,2
3197,3.0,1225,4,3.0,0,0,1,2
3198,3.0,561,18,4.0,0,0,1,4
3199,3.0,733,341,3.68,145,195,110,78
3200,4.0,1022,421,3.66,157,295,198,34
3201,5.0,326,1,5.0,0,0,0,0
3202,3.0,709,98,2.99,2,1,2,8
3203,5.0,413,7,3.43,0,2,0,0
3204,4.0,654,714,4.32,733,11576,10080,216
3205,3.0,561,240,3.98,11207,12028,11637,190
3206,3.0,406,301,3.99,586,960,582,37
3207,2.0,596,3,4.0,2,6,4,3
3208,4.0,654,320,3.73,225,265,424,28
3209,3.0,1225,3,2.33,0,1,0,0
3210,5.0,326,9,4.36,1,0,1,1
3211,5.0,326,6,5.0,0,1,0,0
3212,5.0,326,1,5.0,0,0,0,0
3213,3.0,941,1,5.0,0,1,0,0
3214,5.0,326,7,4.29,1,4,1,3
3215,5.0,1636,182,4.13,0,6,6,10
3216,5.0,168,5,4.4,0,0,0,0
3217,4.0,191,3,1.67,3,6,1,0
3218,2.0,1852,2,2.0,2,3,0,0
3219,4.0,1138,368,3.33,191,378,338,21
3220,5.0,326,2,5.0,0,1,0,0
3221,4.0,191,7,4.0,14,27,11,2
3222,3.0,406,101,4.16,4,24,8,7
3223,1.0,808,2,4.5,0,0,0,0
3224,4.0,654,739,3.56,4535,5472,5186,99
3225,5.0,1636,726,3.74,318,2802,11029,115
3226,4.0,1138,726,3.74,318,2802,11029,115
3227,2.0,1852,726,3.74,318,2802,11029,115
3228,3.0,406,241,4.04,20,162,90,20
3229,4.0,1138,75,3.78,12,2,3,0
3230,5.0,326,4,4.0,0,0,0,1
3231,4.0,592,164,3.63,11,39,8,8
3232,3.0,941,4,5.0,0,0,0,0
3233,5.0,1636,40,4.18,6,18,6,2
3234,5.0,1636,117,3.49,59,153,106,22
3235,5.0,108,5,2.5,0,1,0,0
3236,5.0,326,3,4.67,0,0,0,1
3237,3.0,941,9,4.0,2,3,0,1
3238,4.0,455,111,3.51,41,74,7,11
3239,2.0,596,6,4.5,0,1,0,2
3240,3.0,941,5,4.8,17,18,3,5
3241,5.0,326,3,4.0,0,0,0,1
3242,4.0,191,12,4.5,1,9,0,0
3243,4.0,455,155,4.28,401,9309,8223,37
3244,2.0,1852,8,4.89,1,32,6,4
3245,5.0,1636,224,3.96,344,331,298,26
3246,4.0,191,6,3.5,0,6,0,2
3247,5.0,1636,233,3.68,5,108,3,5
3248,3.0,561,26,3.96,288,298,292,1
3249,2.0,1852,6,4.83,10,10,8,0
3250,4.0,592,277,3.6,59,64,46,18
3251,4.0,1138,782,3.66,7,13,9,85
3252,4.0,1138,14,3.64,3,12,4,0
3253,4.0,191,6,4.5,6,55,9,0
3254,4.0,592,279,4.36,4,9,0,38
3255,1.0,324,6,4.5,0,0,0,1
3256,4.0,455,206,4.17,21,139,25,9
3257,3.0,1225,12,4.75,0,8,0,3
3258,3.0,1225,22,2.78,5,10,1,2
3259,5.0,108,5,2.43,0,0,0,4
3260,4.0,455,568,3.66,65,253,104,23
3261,3.0,406,265,3.79,30,31,11,21
3262,5.0,1636,482,3.71,53,1130,46,140
3263,3.0,561,482,3.71,53,1130,46,140
3264,3.0,561,3,5.0,0,1,0,0
3265,4.0,455,344,3.5,67,198,59,20
3266,5.0,320,95,3.43,269,1230,369,10
3267,3.0,561,12,2.67,1,3,0,0
3268,3.0,561,5,4.2,0,0,0,0
3269,5.0,320,136,3.78,140,144,89,72
3270,5.0,785,136,3.78,140,144,89,72
3271,1.0,380,16,3.5,3,11,2,0
3272,4.0,322,2,4.5,0,11,0,1
3273,5.0,230,4,4.0,2,2,2,5
3274,1.0,743,4,1.25,0,0,0,0
3275,5.0,326,10,4.7,0,0,0,1
3276,5.0,1636,48,3.25,26,94,3,7
3277,5.0,1636,164,4.01,5,7,0,29
3278,3.0,733,226,3.69,10,15,5,73
3279,5.0,1636,214,3.75,1,5,1,21
3280,5.0,1636,1923,3.98,120,772,218,99
3281,4.0,191,23,3.67,4,11,2,1
3282,5.0,326,8,3.88,0,0,0,0
3283,3.0,561,250,3.6,769,916,841,60
3284,4.0,1138,250,3.6,769,916,841,60
3285,5.0,108,2,5.0,0,0,0,1
3286,4.0,1138,20,4.64,1113,1140,1096,16
3287,4.0,455,141,3.85,93,90,66,11
3288,4.0,1026,140,2.32,155,489,78,3
3289,2.0,557,1,4.0,0,0,0,2
3290,3.0,561,2,4.5,0,0,0,0
3291,5.0,1636,276,3.93,206,272,197,153
3292,5.0,326,4,5.0,0,0,1,0
3293,4.0,354,17,3.61,15,33,22,7
3294,4.0,191,103,3.5,24,64,29,6
3295,3.0,941,3,3.67,0,2,0,0
3296,5.0,326,3,3.67,0,2,0,0
3297,4.0,455,30,4.27,0,0,0,1
3298,4.0,1138,15,4.93,1,12,1,2
3299,5.0,785,341,4.03,2128,369,1803,35
3300,3.0,733,26,3.26,4,26,1,1
3301,5.0,320,330,3.51,8,12,4,11
3302,5.0,108,3,3.67,0,0,0,2
3303,5.0,326,3,3.33,0,0,0,0
3304,2.0,557,4,3.75,1,5,0,0
3305,2.0,1852,41,4.49,0,20,5,6
3306,5.0,320,249,3.81,84,174,66,37
3307,5.0,326,1,5.0,1,2,1,0
3308,5.0,320,54,3.27,1,15,0,15
3309,5.0,326,131,3.32,79,366,284,14
3310,4.0,455,77,3.12,57,75,9,12
3311,4.0,1138,332,4.54,12,47,17,23
3312,4.0,191,159,3.63,202,314,88,7
3313,3.0,733,357,3.99,16,22,6,19
3314,2.0,1852,177,4.3,9504,9538,9532,216
3315,3.0,733,641,3.89,571,1068,805,85
3316,3.0,941,1,1.0,0,1,1,1
3317,4.0,592,30,4.2,53,94,37,7
3318,4.0,1138,41,4.34,15,9,4,0
3319,5.0,785,1284,4.37,605,826,641,145
3320,3.0,406,395,3.54,1662,1863,1708,81
3321,5.0,1636,298,3.5,123,601,50,13
3322,3.0,733,668,3.72,88,137,77,39
3323,4.0,1138,1,1.0,0,0,0,0
3324,2.0,185,30,3.67,4,19,0,0
3325,5.0,320,530,4.33,6663,23355,20323,160
3326,4.0,654,243,3.86,73,185,194,37
3327,5.0,108,10,5.0,1,0,0,3
3328,4.0,1138,70,4.09,104,157,136,36
3329,4.0,654,891,3.77,34,179,80,66
3330,3.0,1225,2,4.5,0,0,0,0
3331,3.0,561,152,3.85,8,64,11,6
3332,5.0,413,66,4.73,0,3,0,2
3333,5.0,1935,148,3.64,0,0,1,5
3334,5.0,108,3,5.0,0,0,0,1
3335,5.0,326,2,3.0,0,0,0,0
3336,5.0,320,116,3.76,9,465,5,21
3337,4.0,1022,277,3.85,191,264,171,39
3338,3.0,561,1,1.0,0,1,0,0
3339,5.0,1636,115,4.0,10,80,2,3
3340,5.0,785,276,4.28,9607,13962,9877,159
3341,5.0,326,470,3.99,1400,775,516,262
3342,5.0,785,290,3.33,471,1103,843,15
3343,3.0,1225,5,1.8,1,1,1,0
3344,2.0,1005,172,3.9,16,72,7,8
3345,3.0,406,45,3.54,132,433,241,10
3346,5.0,320,45,3.54,132,433,241,10
3347,5.0,326,4,2.75,0,0,0,0
3348,3.0,561,3,2.33,5,10,11,1
3349,5.0,108,5,4.2,1,0,0,1
3350,4.0,592,148,3.17,7,68,6,10
3351,4.0,191,3,4.33,1,1,0,0
3352,4.0,455,387,3.85,803,3494,559,38
3353,4.0,1138,116,3.71,0,17,2,21
3354,3.0,561,73,3.91,500,2792,496,26
3355,4.0,1138,778,4.14,523,1965,1070,75
3356,4.0,1022,5,3.8,1,1,0,1
3357,5.0,1636,559,3.7,3,34,7,36
3358,5.0,108,2,5.0,0,0,0,0
3359,5.0,326,2,5.0,0,0,0,0
3360,5.0,326,1,3.0,0,0,0,0
3361,4.0,592,99,3.25,16,112,1,7
3362,4.0,191,4,4.33,1,6,0,0
3363,4.0,1022,3,5.0,0,0,0,1
3364,5.0,785,573,3.57,835,1185,736,117
3365,5.0,320,128,3.58,47,63,23,1
3366,5.0,326,4,4.75,0,0,0,1
3367,5.0,1935,212,3.84,135,169,136,16
3368,3.0,3075,3,5.0,0,0,0,0
3369,3.0,561,2,5.0,1,3,0,0
3370,5.0,326,1,4.4,0,0,0,0
3371,5.0,326,7,4.14,0,1,0,0
3372,5.0,785,205,4.12,195,89,170,40
3373,4.0,1138,342,3.5,121,320,161,11
3374,1.0,559,4,3.25,0,2,1,0
3375,4.0,1138,51,3.5,14,72,7,2
3376,4.0,592,139,3.99,359,619,435,11
3377,5.0,1636,388,4.41,1289,2683,1343,88
3378,3.0,941,28,3.39,15,572,99,0
3379,5.0,326,1,5.0,0,1,0,0
3380,4.0,455,289,3.91,512,7540,1130,59
3381,5.0,1636,762,3.53,211,645,163,150
3382,5.0,326,2,4.0,0,0,0,0
3383,5.0,1935,221,3.83,44,543,60,60
3384,4.0,322,3,5.0,0,0,0,0
3385,4.0,1138,102,3.79,113,175,111,32
3386,3.0,406,471,4.05,2,13,7,25
3387,5.0,326,3,3.0,0,1,0,0
3388,5.0,1935,189,4.58,10387,10994,10538,111
3389,4.0,1138,147,4.4,20,46,20,29
3390,4.0,191,28,4.5,9,37,14,2
3391,5.0,108,2,5.0,1,0,0,1
3392,5.0,1636,523,3.55,112,143,121,36
3393,3.0,733,166,3.98,0,108,54,9
3394,4.0,1022,1,5.0,0,2,0,0
3395,3.0,406,92,3.84,99,209,211,3
3396,5.0,1636,161,3.75,6,23,4,29
3397,4.0,1138,268,4.16,10,76,2,12
3398,5.0,1636,6,3.67,10,13,3,0
3399,4.0,191,9,4.67,9,15,11,2
3400,3.0,561,288,4.47,906,1569,4156,217
3401,5.0,108,2,2.5,1,2,1,0
3402,3.0,561,1,5.0,3,6,7,0
3403,4.0,191,2,5.0,0,1,0,0
3404,4.0,1022,1,3.0,0,0,0,0
3405,5.0,108,500,3.72,275,905,237,42
3406,5.0,326,31,4.09,348,405,353,8
3407,4.0,1026,31,4.09,348,405,353,8
3408,5.0,1636,101,3.86,23,63,40,10
3409,5.0,1636,191,4.11,5,17,0,8
3410,3.0,1225,1,1.0,0,0,0,0
3411,4.0,1138,45,3.65,133,256,150,4
3412,5.0,108,3,3.33,1,0,0,0
3413,4.0,1138,20,3.09,603,644,532,9
3414,4.0,191,10,4.36,311,252,304,1
3415,4.0,455,346,3.82,37,111,22,12
3416,5.0,326,138,4.47,1197,8324,8200,54
3417,4.0,191,138,4.47,1197,8324,8200,54
3418,4.0,455,662,3.73,3454,6208,4752,49
3419,5.0,108,1,4.0,0,0,0,0
3420,2.0,596,3,4.33,0,0,0,0
3421,5.0,326,3,5.0,0,0,0,0
3422,3.0,733,503,3.62,218,291,326,73
3423,5.0,168,1,5.0,0,0,0,0
3424,3.0,494,3,4.67,3,2,0,1
3425,5.0,1582,20,3.95,1,8,0,0
3426,4.0,1138,232,3.58,29,48,19,24
3427,3.0,561,2,3.0,3,2,1,0
3428,2.0,557,13,4.15,1,1,0,1
3429,5.0,1636,165,4.06,1811,3149,1893,57
3430,5.0,1636,253,3.89,10,10,5,8
3431,5.0,108,3,5.0,0,0,0,0
3432,2.0,596,2,3.0,0,1,0,0
3433,5.0,108,1,5.0,0,0,0,0
3434,3.0,1225,1,5.0,0,0,0,0
3435,4.0,455,65,3.58,1,3,3,3
3436,1.0,559,2,2.25,0,4,0,1
3437,2.0,557,2,3.0,0,0,0,0
3438,5.0,320,1196,3.88,16563,52150,43115,879
3439,4.0,322,10,2.73,1,6,1,0
3440,3.0,406,466,3.76,5909,4232,4342,71
3441,4.0,191,139,3.88,3,63,2,5
3442,3.0,709,158,3.66,3,10,7,3
3443,4.0,1138,82,3.83,1525,1995,1774,100
3444,4.0,654,82,3.83,1525,1995,1774,100
3445,3.0,561,3,2.33,0,0,0,1
3446,2.0,596,327,3.3,92,146,92,10
3447,4.0,1138,469,3.57,144,206,172,110
3448,3.0,733,207,4.03,123,217,165,167
3449,5.0,108,360,3.77,18,81,26,22
3450,3.0,561,19,3.91,0,7,6,0
3451,5.0,326,2,3.0,0,0,0,0
3452,5.0,785,222,3.49,236,474,51,20
3453,5.0,785,89,4.13,872,878,869,13
3454,5.0,1213,3,3.67,0,0,0,0
3455,4.0,1010,4,4.0,0,0,0,0
3456,4.0,191,57,4.07,82,1799,730,37
3457,5.0,326,7,4.43,0,2,0,0
3458,3.0,561,9,3.0,112,1369,91,10
3459,4.0,268,9,3.0,112,1369,91,10
3460,5.0,1636,140,4.18,44,140,82,5
3461,4.0,654,348,2.97,0,11,0,7
3462,4.0,354,614,3.87,2285,2182,5342,146
3463,3.0,561,3,5.0,0,2,0,0
3464,4.0,1138,62,3.66,0,2,0,1
3465,5.0,1636,660,3.74,4663,6370,5787,224
3466,5.0,1935,209,4.52,2027,2032,2023,35
3467,5.0,326,3,5.0,0,0,0,0
3468,3.0,1225,1,5.0,1,2,0,0
3469,4.0,191,3,4.33,11,13,4,0
3470,5.0,108,27,4.0,0,3,1,0
3471,4.0,1138,380,4.33,19,174,37,13
3472,5.0,1636,48,3.78,21,172,32,11
3473,5.0,326,4,3.0,0,0,0,0
3474,3.0,561,17,4.24,3,10,1,0
3475,3.0,406,59,3.78,46,55,22,6
3476,3.0,406,59,4.08,24,57,25,4
3477,2.0,596,2,5.0,4,2,4,1
3478,2.0,1852,248,4.27,1535,2550,3750,191
3479,2.0,557,3,2.0,0,0,0,0
3480,5.0,785,181,4.19,0,0,1,38
3481,4.0,354,1,5.0,0,0,0,1
3482,3.0,941,5,3.8,0,1,0,0
3483,5.0,1636,101,3.44,8,31,6,4
3484,5.0,230,14,3.71,2,4,1,0
3485,3.0,561,1,5.0,0,0,0,0
3486,4.0,654,9,2.89,0,0,0,0
3487,4.0,191,1,5.0,1,0,0,0
3488,2.0,596,124,3.92,4,71,44,8
3489,4.0,191,4,5.0,0,3,0,0
3490,2.0,1852,79,3.87,31,57,26,42
3491,5.0,108,1,1.0,0,1,1,0
3492,3.0,561,6,3.86,6,9,4,1
3493,4.0,1138,29,3.67,1,0,1,1
3494,5.0,1636,18,3.71,0,0,0,1
3495,4.0,1022,3,2.86,12,52,13,10
3496,4.0,455,145,4.1,0,25,1,5
3497,3.0,406,96,4.12,0,23,13,4
3498,5.0,326,4,2.4,1,3,1,0
3499,4.0,1138,253,3.78,214,278,208,33
3500,3.0,561,1,5.0,0,0,0,0
3501,4.0,191,56,4.25,812,2175,1517,13
3502,5.0,326,46,3.98,10,4,1,4
3503,3.0,733,195,3.72,322,435,316,13
3504,3.0,406,552,4.18,2130,2277,2167,286
3505,5.0,1636,133,3.32,79,118,110,7
3506,4.0,1138,41,4.1,0,0,0,0
3507,2.0,1005,41,4.1,0,0,0,0
3508,4.0,191,2,4.0,0,0,0,0
3509,3.0,1225,6,4.0,2,1,0,0
3510,5.0,320,277,3.67,582,1551,955,41
3511,2.0,1852,3,4.67,2,3,0,1
3512,3.0,941,15,2.79,1,19,2,3
3513,4.0,1138,255,4.05,1400,1610,1540,61
3514,5.0,326,1,5.0,0,0,0,0
3515,4.0,1138,75,3.87,45,130,160,31
3516,5.0,1636,75,3.87,45,130,160,31
3517,2.0,1852,75,3.87,45,130,160,31
3518,3.0,941,1,5.0,2,2,2,0
3519,2.0,596,10,4.0,0,0,0,0
3520,3.0,561,4,4.75,1,6,1,0
3521,4.0,654,175,4.19,607,4355,786,40
3522,5.0,1636,77,3.88,12,28,6,10
3523,4.0,1022,3,4.67,0,0,0,0
3524,1.0,559,91,4.42,5,12,0,17
3525,4.0,1138,405,3.92,9,1,14,10
3526,5.0,1636,60,4.2,0,7,0,1
3527,3.0,941,2,4.0,0,0,1,0
3528,4.0,455,107,4.15,1,21,5,10
3529,5.0,320,192,3.53,290,559,254,141
